transaction_id,customer_id,amount,transaction_type,country,hour,is_fraud
TX_001037,CUST_0006,950.13,crypto,DE,7,0
TX_001038,CUST_0066,211.26,card,PL,0,0
TX_001039,CUST_0084,15.67,wire,PL,3,0
TX_001040,CUST_0092,26.65,wire,US,23,0
TX_001041,CUST_0075,76.67,crypto,PL,6,0
TX_001042,CUST_0004,120.01,wire,RU,13,0
TX_001043,CUST_0079,547.03,card,UA,12,0
TX_001044,CUST_0006,85.59,wire,NG,9,0
TX_001045,CUST_0094,63.28,wire,US,22,0
TX_001046,CUST_0051,723.49,card,GB,17,0
TX_001047,CUST_0062,555.93,card,DE,0,0
TX_001048,CUST_0057,285.75,wire,PL,3,0
TX_001049,CUST_0066,398.49,wire,DE,15,0
TX_001050,CUST_0079,186.97,crypto,DE,15,0
TX_001051,CUST_0075,329.37,wire,UA,17,0
TX_001052,CUST_0008,353.29,card,RU,7,0
TX_001053,CUST_0026,244.89,cash,PL,9,0
TX_001054,CUST_0051,1185.28,wire,PL,15,0
TX_001055,CUST_0045,8.1,cash,PL,22,0
TX_001056,CUST_0044,762.02,wire,UA,23,0
TX_001057,CUST_0005,66.41,card,RU,10,0
TX_001058,CUST_0070,798.62,wire,UA,5,0
TX_001059,CUST_0026,478.44,cash,PL,0,0
TX_001060,CUST_0068,926.64,wire,PL,11,0
TX_001061,CUST_0019,51.3,wire,US,5,0
TX_001062,CUST_0084,409.33,cash,US,12,0
TX_001063,CUST_0097,347.66,card,DE,16,0
TX_001064,CUST_0020,612.42,card,RU,0,0
TX_001065,CUST_0012,382.1,wire,PL,7,0
TX_001066,CUST_0047,389.06,card,US,21,0
TX_001067,CUST_0001,280.71,wire,GB,7,0
TX_001068,CUST_0090,184.69,wire,UA,23,0
TX_001069,CUST_0014,329.15,card,DE,10,0
TX_001070,CUST_0064,63.06,wire,DE,13,0
TX_001071,CUST_0038,1628.72,cash,RU,23,0
TX_001072,CUST_0037,626.6,cash,UA,9,0
TX_001073,CUST_0011,1523.17,card,DE,14,0
TX_001074,CUST_0100,128.56,crypto,RU,6,0
TX_001075,CUST_0077,1057.39,card,PL,6,0
TX_001076,CUST_0003,827.19,wire,NG,9,0
TX_001077,CUST_0033,565.29,card,US,3,0
TX_001078,CUST_0006,490.45,wire,PL,17,0
TX_001079,CUST_0050,190.3,wire,DE,9,0
TX_001080,CUST_0010,847.53,crypto,PL,18,0
TX_001081,CUST_0005,348.09,card,PL,13,0
TX_001082,CUST_0023,36.76,crypto,PL,12,0
TX_001083,CUST_0010,187.61,wire,UA,14,0
TX_001084,CUST_0044,1368.97,card,GB,15,0
TX_001085,CUST_0002,950.83,wire,DE,1,0
TX_001086,CUST_0013,2006.08,card,DE,3,0
TX_001087,CUST_0040,494.42,card,DE,20,0
TX_001088,CUST_0002,142.18,card,PL,17,0
TX_001089,CUST_0084,88.86,wire,PL,16,0
TX_001090,CUST_0065,103.46,wire,US,9,0
TX_001091,CUST_0063,10.0,wire,GB,20,0
TX_001092,CUST_0073,247.71,card,DE,8,0
TX_001093,CUST_0017,106.24,cash,UA,14,0
TX_001094,CUST_0009,265.22,wire,GB,11,0
TX_001095,CUST_0075,1366.64,card,PL,20,0
TX_001096,CUST_0015,281.53,crypto,US,8,0
TX_001097,CUST_0024,1051.8,card,RU,13,0
TX_001098,CUST_0038,465.07,card,DE,12,0
TX_001099,CUST_0035,141.93,crypto,PL,5,0
TX_001100,CUST_0094,219.92,wire,UA,18,0
TX_001101,CUST_0095,43.83,wire,US,3,0
TX_001102,CUST_0049,202.83,wire,PL,19,0
TX_001103,CUST_0069,565.89,cash,DE,16,0
TX_001104,CUST_0062,37.42,cash,PL,18,0
TX_001105,CUST_0060,114.96,card,GB,2,0
TX_001106,CUST_0050,240.18,wire,DE,13,0
TX_001107,CUST_0078,2010.07,wire,GB,16,0
TX_001108,CUST_0075,768.24,wire,PL,12,0
TX_001109,CUST_0009,661.17,wire,PL,8,0
TX_001110,CUST_0034,61.76,card,PL,0,0
TX_001111,CUST_0076,759.33,cash,PL,16,0
TX_001112,CUST_0099,769.18,cash,PL,15,0
TX_001113,CUST_0035,459.53,card,DE,17,0
TX_001114,CUST_0001,2321.01,wire,PL,1,0
TX_001115,CUST_0040,196.71,wire,DE,13,0
TX_001116,CUST_0064,1417.42,wire,PL,21,0
TX_001117,CUST_0022,1230.97,card,DE,22,0
TX_001118,CUST_0060,5.77,crypto,US,16,0
TX_001119,CUST_0064,299.02,wire,RU,2,0
TX_001120,CUST_0093,1888.4,wire,NG,1,0
TX_001121,CUST_0072,54.42,wire,PL,7,0
TX_001122,CUST_0011,7936.0,wire,RU,1,1
TX_001123,CUST_0014,1930.61,wire,DE,1,0
TX_001124,CUST_0060,405.4,wire,DE,8,0
TX_001125,CUST_0030,105.25,wire,UA,19,0
TX_001126,CUST_0035,436.36,crypto,DE,20,0
TX_001127,CUST_0085,114.35,card,DE,5,0
TX_001128,CUST_0037,366.68,wire,DE,11,0
TX_001129,CUST_0005,38.46,wire,NG,8,0
TX_001130,CUST_0083,465.05,wire,GB,6,0
TX_001131,CUST_0078,363.65,wire,PL,11,0
TX_001132,CUST_0026,673.85,wire,PL,4,0
TX_001133,CUST_0062,498.07,card,GB,15,0
TX_001134,CUST_0004,398.82,card,NG,4,0
TX_001135,CUST_0089,585.23,card,PL,11,0
TX_001136,CUST_0042,77.71,wire,PL,23,0
TX_001137,CUST_0089,452.38,crypto,GB,19,0
TX_001138,CUST_0018,94.44,wire,US,8,0
TX_001139,CUST_0040,1298.63,wire,PL,22,0
TX_001140,CUST_0072,35.39,card,DE,6,0
TX_001141,CUST_0039,281.39,card,GB,18,0
TX_001142,CUST_0014,595.03,cash,GB,19,0
TX_001143,CUST_0032,306.27,card,US,22,0
TX_001144,CUST_0051,48.31,cash,US,10,0
TX_001145,CUST_0038,403.02,cash,PL,20,0
TX_001146,CUST_0097,513.1,card,GB,11,0
TX_001147,CUST_0023,608.35,card,PL,2,0
TX_001148,CUST_0063,233.61,card,GB,16,0
TX_001149,CUST_0015,414.67,cash,PL,6,0
TX_001150,CUST_0097,299.54,card,GB,21,0
TX_001151,CUST_0025,557.46,wire,PL,9,0
TX_001152,CUST_0017,438.0,card,DE,22,0
TX_001153,CUST_0097,373.02,wire,PL,14,0
TX_001154,CUST_0066,143.52,wire,UA,1,0
TX_001155,CUST_0078,1.01,wire,GB,12,0
TX_001156,CUST_0053,95.63,card,US,3,0
TX_001157,CUST_0051,62.25,crypto,DE,17,0
TX_001158,CUST_0039,298.09,wire,PL,23,0
TX_001159,CUST_0051,473.71,wire,GB,22,0
TX_001160,CUST_0070,119.82,wire,US,0,0
TX_001161,CUST_0006,1398.91,card,US,1,0
TX_001162,CUST_0067,3.35,wire,US,1,0
TX_001163,CUST_0007,739.87,wire,US,3,0
TX_001164,CUST_0051,490.69,wire,DE,2,0
TX_001165,CUST_0072,233.85,wire,US,16,0
TX_001166,CUST_0042,25.9,wire,RU,13,0
TX_001167,CUST_0064,493.74,card,GB,1,0
TX_001168,CUST_0015,243.57,wire,GB,15,0
TX_001169,CUST_0029,1376.53,card,PL,10,0
TX_001170,CUST_0033,390.43,wire,PL,12,0
TX_001171,CUST_0094,1403.81,wire,PL,0,0
TX_001172,CUST_0027,124.54,wire,PL,22,0
TX_001173,CUST_0036,646.81,card,RU,1,0
TX_001174,CUST_0029,480.19,cash,GB,1,0
TX_001175,CUST_0038,672.4,cash,PL,20,0
TX_001176,CUST_0057,120.82,card,DE,4,0
TX_001177,CUST_0097,546.8,wire,GB,3,0
TX_001178,CUST_0027,344.62,crypto,GB,11,0
TX_001179,CUST_0055,679.0,card,DE,2,0
TX_001180,CUST_0033,198.04,wire,US,19,0
TX_001181,CUST_0068,1103.9,crypto,DE,9,0
TX_001182,CUST_0086,44.03,wire,PL,19,0
TX_001183,CUST_0066,823.02,wire,PL,17,0
TX_001184,CUST_0010,987.79,wire,PL,20,0
TX_001185,CUST_0005,849.82,wire,PL,20,0
TX_001186,CUST_0074,359.46,card,GB,20,0
TX_001187,CUST_0097,288.47,wire,US,9,0
TX_001188,CUST_0038,2794.64,wire,DE,0,0
TX_001189,CUST_0013,130.14,wire,DE,5,0
TX_001190,CUST_0031,395.79,card,PL,10,0
TX_001191,CUST_0047,555.36,card,US,1,0
TX_001192,CUST_0100,603.43,wire,GB,6,0
TX_001193,CUST_0088,114.09,wire,PL,19,0
TX_001194,CUST_0052,530.65,wire,PL,20,0
TX_001195,CUST_0056,852.89,cash,RU,20,0
TX_001196,CUST_0015,25.66,wire,DE,20,0
TX_001197,CUST_0029,1212.5,wire,DE,17,0
TX_001198,CUST_0008,14.97,wire,RU,20,0
TX_001199,CUST_0005,220.01,card,DE,18,0
TX_001200,CUST_0029,7.97,card,PL,3,0
TX_001201,CUST_0047,40.14,wire,PL,12,0
TX_001202,CUST_0068,1210.51,wire,DE,17,0
TX_001203,CUST_0076,219.14,wire,GB,19,0
TX_001204,CUST_0045,276.49,crypto,NG,23,0
TX_001205,CUST_0002,121.26,crypto,GB,12,0
TX_001206,CUST_0027,454.53,card,US,18,0
TX_001207,CUST_0095,451.69,card,DE,16,0
TX_001208,CUST_0036,232.77,wire,UA,0,0
TX_001209,CUST_0036,202.51,card,GB,5,0
TX_001210,CUST_0026,1081.26,card,PL,18,0
TX_001211,CUST_0043,241.67,wire,DE,19,0
TX_001212,CUST_0027,340.12,crypto,UA,0,0
TX_001213,CUST_0069,166.55,wire,UA,7,0
TX_001214,CUST_0020,772.69,wire,PL,16,0
TX_001215,CUST_0011,253.29,card,DE,20,0
TX_001216,CUST_0074,360.37,card,US,21,0
TX_001217,CUST_0038,146.08,card,DE,14,0
TX_001218,CUST_0006,2197.44,wire,US,17,0
TX_001219,CUST_0072,172.3,crypto,PL,6,0
TX_001220,CUST_0023,736.45,card,GB,15,0
TX_001221,CUST_0047,278.87,wire,DE,6,0
TX_001222,CUST_0090,115.47,cash,DE,16,0
TX_001223,CUST_0046,804.02,card,PL,3,0
TX_001224,CUST_0012,202.94,wire,PL,11,0
TX_001225,CUST_0090,1001.96,card,RU,12,0
TX_001226,CUST_0013,1234.07,wire,DE,3,0
TX_001227,CUST_0062,982.43,wire,DE,20,0
TX_001228,CUST_0082,17.82,wire,PL,0,0
TX_001229,CUST_0089,774.11,cash,GB,0,0
TX_001230,CUST_0097,264.95,wire,US,6,0
TX_001231,CUST_0060,1034.64,card,PL,8,0
TX_001232,CUST_0043,507.99,wire,RU,0,0
TX_001233,CUST_0076,896.81,card,GB,15,0
TX_001234,CUST_0100,346.01,card,RU,17,0
TX_001235,CUST_0068,382.89,card,PL,21,0
TX_001236,CUST_0005,77.97,wire,UA,14,0
TX_001237,CUST_0037,766.21,card,PL,5,0
TX_001238,CUST_0072,271.84,cash,PL,1,0
TX_001239,CUST_0092,346.65,card,PL,8,0
TX_001240,CUST_0031,768.79,wire,DE,3,0
TX_001241,CUST_0009,456.7,cash,PL,12,0
TX_001242,CUST_0051,112.26,wire,GB,22,0
TX_001243,CUST_0029,446.08,card,PL,21,0
TX_001244,CUST_0078,261.81,crypto,PL,10,0
TX_001245,CUST_0040,316.99,wire,DE,12,0
TX_001246,CUST_0041,14.36,wire,PL,10,0
TX_001247,CUST_0086,117.88,wire,DE,18,0
TX_001248,CUST_0011,164.97,card,PL,7,0
TX_001249,CUST_0023,624.07,card,PL,6,0
TX_001250,CUST_0001,5.78,wire,PL,15,0
TX_001251,CUST_0046,262.78,wire,DE,2,0
TX_001252,CUST_0021,1288.69,wire,PL,16,0
TX_001253,CUST_0090,59.32,wire,US,17,0
TX_001254,CUST_0036,363.27,wire,RU,14,0
TX_001255,CUST_0054,772.11,crypto,RU,16,0
TX_001256,CUST_0087,1428.26,wire,DE,10,0
TX_001257,CUST_0057,686.74,crypto,DE,4,0
TX_001258,CUST_0001,637.49,card,GB,15,0
TX_001259,CUST_0063,875.75,wire,PL,14,0
TX_001260,CUST_0054,295.48,card,PL,9,0
TX_001261,CUST_0055,819.55,card,PL,13,0
TX_001262,CUST_0040,4.0,wire,PL,1,0
TX_001263,CUST_0015,1292.22,wire,PL,15,0
TX_001264,CUST_0021,292.87,wire,UA,18,0
TX_001265,CUST_0047,403.02,wire,DE,7,0
TX_001266,CUST_0073,147.11,wire,NG,14,0
TX_001267,CUST_0053,678.43,wire,PL,9,0
TX_001268,CUST_0009,39.87,wire,PL,4,0
TX_001269,CUST_0074,1030.35,wire,NG,19,0
TX_001270,CUST_0052,880.47,wire,GB,15,0
TX_001271,CUST_0057,121.71,wire,DE,20,0
TX_001272,CUST_0026,828.59,wire,DE,21,0
TX_001273,CUST_0041,771.73,cash,GB,11,0
TX_001274,CUST_0035,500.13,wire,DE,22,0
TX_001275,CUST_0063,233.82,card,PL,12,0
TX_001276,CUST_0025,158.38,wire,GB,8,0
TX_001277,CUST_0090,131.84,cash,DE,16,0
TX_001278,CUST_0075,191.81,wire,PL,19,0
TX_001279,CUST_0038,1169.41,cash,DE,11,0
TX_001280,CUST_0002,40.41,card,DE,4,0
TX_001281,CUST_0007,882.67,wire,GB,23,0
TX_001282,CUST_0082,214.54,crypto,PL,11,0
TX_001283,CUST_0091,368.65,card,GB,0,0
TX_001284,CUST_0034,791.12,wire,DE,19,0
TX_001285,CUST_0091,1078.71,card,DE,15,0
TX_001286,CUST_0017,211.39,cash,PL,11,0
TX_001287,CUST_0043,309.8,wire,US,8,0
TX_001288,CUST_0059,267.66,wire,GB,12,0
TX_001289,CUST_0051,6.67,card,PL,16,0
TX_001290,CUST_0054,175.45,card,PL,16,0
TX_001291,CUST_0024,307.34,crypto,DE,3,0
TX_001292,CUST_0025,264.74,card,US,13,0
TX_001293,CUST_0071,639.94,wire,PL,18,0
TX_001294,CUST_0052,242.91,cash,RU,6,0
TX_001295,CUST_0070,336.06,wire,DE,2,0
TX_001296,CUST_0088,280.72,wire,PL,0,0
TX_001297,CUST_0033,674.74,card,DE,11,0
TX_001298,CUST_0049,993.79,card,PL,14,0
TX_001299,CUST_0029,379.53,wire,US,10,0
TX_001300,CUST_0063,778.97,card,RU,9,0
TX_001301,CUST_0022,176.05,wire,DE,1,0
TX_001302,CUST_0026,389.76,wire,PL,3,0
TX_001303,CUST_0028,211.74,crypto,PL,16,0
TX_001304,CUST_0085,267.39,wire,GB,16,0
TX_001305,CUST_0049,659.16,wire,DE,7,0
TX_001306,CUST_0071,1067.11,wire,DE,22,0
TX_001307,CUST_0081,64.77,cash,DE,13,0
TX_001308,CUST_0084,503.44,wire,DE,23,0
TX_001309,CUST_0049,436.31,wire,PL,3,0
TX_001310,CUST_0020,63.02,card,PL,5,0
TX_001311,CUST_0086,119.06,wire,PL,18,0
TX_001312,CUST_0092,186.26,wire,US,23,0
TX_001313,CUST_0063,91.32,card,PL,3,0
TX_001314,CUST_0061,139.68,wire,PL,2,0
TX_001315,CUST_0049,155.71,cash,US,19,0
TX_001316,CUST_0071,204.49,wire,PL,5,0
TX_001317,CUST_0001,691.93,wire,RU,22,0
TX_001318,CUST_0096,424.21,wire,PL,6,0
TX_001319,CUST_0013,2143.24,wire,PL,13,0
TX_001320,CUST_0094,267.85,card,DE,11,0
TX_001321,CUST_0087,700.94,wire,PL,15,0
TX_001322,CUST_0051,1025.79,wire,GB,19,0
TX_001323,CUST_0056,568.12,card,DE,7,0
TX_001324,CUST_0083,265.4,card,PL,22,0
TX_001325,CUST_0062,700.39,wire,PL,1,0
TX_001326,CUST_0032,113.87,wire,DE,12,0
TX_001327,CUST_0030,198.42,wire,PL,7,0
TX_001328,CUST_0029,395.58,wire,PL,20,0
TX_001329,CUST_0049,428.31,wire,DE,19,0
TX_001330,CUST_0045,11.2,card,GB,15,0
TX_001331,CUST_0093,1451.25,crypto,DE,3,0
TX_001332,CUST_0030,596.4,wire,US,15,0
TX_001333,CUST_0016,342.3,wire,GB,19,0
TX_001334,CUST_0040,1352.48,wire,PL,5,0
TX_001335,CUST_0019,289.1,wire,GB,3,0
TX_001336,CUST_0018,1967.02,wire,US,15,0
TX_001337,CUST_0001,359.01,cash,PL,22,0
TX_001338,CUST_0078,60.68,card,NG,22,0
TX_001339,CUST_0047,723.66,cash,PL,20,0
TX_001340,CUST_0066,568.0,crypto,PL,12,0
TX_001341,CUST_0092,741.37,wire,US,4,0
TX_001342,CUST_0094,1512.5,card,DE,14,0
TX_001343,CUST_0038,749.15,wire,PL,7,0
TX_001344,CUST_0051,472.52,wire,PL,6,0
TX_001345,CUST_0063,973.54,cash,US,13,0
TX_001346,CUST_0004,559.27,wire,US,6,0
TX_001347,CUST_0001,262.22,crypto,DE,21,0
TX_001348,CUST_0008,1084.11,wire,NG,6,0
TX_001349,CUST_0029,125.45,crypto,PL,22,0
TX_001350,CUST_0055,627.0,cash,PL,17,0
TX_001351,CUST_0003,21333.800000000003,card,UA,9,1
TX_001352,CUST_0032,657.11,card,US,17,0
TX_001353,CUST_0010,597.47,wire,PL,13,0
TX_001354,CUST_0074,698.45,crypto,PL,9,0
TX_001355,CUST_0083,312.8,cash,GB,6,0
TX_001356,CUST_0034,1036.41,card,NG,6,0
TX_001357,CUST_0097,113.72,card,RU,6,0
TX_001358,CUST_0087,68.13,card,PL,4,0
TX_001359,CUST_0055,168.09,crypto,NG,0,0
TX_001360,CUST_0092,379.19,card,GB,13,0
TX_001361,CUST_0032,357.25,crypto,DE,17,0
TX_001362,CUST_0050,859.07,card,GB,12,0
TX_001363,CUST_0007,259.23,wire,GB,7,0
TX_001364,CUST_0093,331.16,wire,GB,7,0
TX_001365,CUST_0008,6.73,wire,GB,9,0
TX_001366,CUST_0065,263.6,wire,RU,16,0
TX_001367,CUST_0057,521.74,wire,RU,5,0
TX_001368,CUST_0067,7.81,card,DE,14,0
TX_001369,CUST_0088,164.86,wire,RU,14,0
TX_001370,CUST_0087,116.57,wire,US,15,0
TX_001371,CUST_0059,21.45,card,NG,7,0
TX_001372,CUST_0072,326.25,cash,DE,18,0
TX_001373,CUST_0054,100.28,card,DE,19,0
TX_001374,CUST_0067,679.5,cash,DE,14,0
TX_001375,CUST_0051,941.7,card,UA,2,0
TX_001376,CUST_0097,394.37,wire,RU,5,0
TX_001377,CUST_0092,2000.63,card,PL,7,0
TX_001378,CUST_0008,299.35,card,DE,15,0
TX_001379,CUST_0034,360.12,wire,PL,14,0
TX_001380,CUST_0035,2264.93,wire,PL,12,0
TX_001381,CUST_0096,131.69,card,US,19,0
TX_001382,CUST_0088,1428.38,wire,PL,14,0
TX_001383,CUST_0078,21.89,card,PL,17,0
TX_001384,CUST_0032,295.64,wire,PL,12,0
TX_001385,CUST_0046,36.29,card,PL,23,0
TX_001386,CUST_0016,653.25,card,US,7,0
TX_001387,CUST_0068,468.77,wire,DE,13,0
TX_001388,CUST_0037,613.17,wire,GB,10,0
TX_001389,CUST_0054,234.59,card,PL,5,0
TX_001390,CUST_0085,230.61,crypto,PL,23,0
TX_001391,CUST_0014,23.19,crypto,PL,0,0
TX_001392,CUST_0095,215.35,wire,US,1,0
TX_001393,CUST_0055,1324.57,card,DE,12,0
TX_001394,CUST_0048,238.39,wire,GB,0,0
TX_001395,CUST_0082,890.02,wire,RU,23,0
TX_001396,CUST_0007,923.61,wire,DE,23,0
TX_001397,CUST_0074,233.6,card,US,3,0
TX_001398,CUST_0007,499.82,wire,GB,23,0
TX_001399,CUST_0033,50.12,wire,PL,22,0
TX_001400,CUST_0023,54.73,card,PL,1,0
TX_001401,CUST_0085,24.94,card,RU,20,0
TX_001402,CUST_0019,434.96,wire,DE,19,0
TX_001403,CUST_0019,277.62,wire,NG,15,0
TX_001404,CUST_0036,397.07,wire,DE,2,0
TX_001405,CUST_0029,7362.0,wire,NG,16,1
TX_001406,CUST_0060,215.55,card,NG,4,0
TX_001407,CUST_0082,565.78,wire,GB,7,0
TX_001408,CUST_0002,710.45,card,PL,11,0
TX_001409,CUST_0001,7.37,crypto,GB,22,0
TX_001410,CUST_0047,116.12,wire,PL,11,0
TX_001411,CUST_0069,624.55,cash,PL,0,0
TX_001412,CUST_0020,244.39,wire,GB,0,0
TX_001413,CUST_0011,543.07,wire,DE,14,0
TX_001414,CUST_0002,213.06,wire,PL,16,0
TX_001415,CUST_0067,247.77,wire,PL,1,0
TX_001416,CUST_0087,86.39,wire,US,16,0
TX_001417,CUST_0012,149.36,wire,PL,19,0
TX_001418,CUST_0020,464.96,card,DE,8,0
TX_001419,CUST_0005,283.84,cash,UA,11,0
TX_001420,CUST_0037,744.28,card,PL,3,0
TX_001421,CUST_0038,957.25,wire,UA,12,0
TX_001422,CUST_0094,390.06,card,GB,3,0
TX_001423,CUST_0009,709.96,card,DE,6,0
TX_001424,CUST_0098,183.29,crypto,PL,13,0
TX_001425,CUST_0053,268.05,crypto,PL,8,0
TX_001426,CUST_0044,623.75,crypto,RU,22,0
TX_001427,CUST_0099,244.05,wire,GB,0,0
TX_001428,CUST_0086,443.98,card,PL,0,0
TX_001429,CUST_0024,102.51,wire,PL,19,0
TX_001430,CUST_0081,457.86,cash,DE,3,0
TX_001431,CUST_0074,988.49,wire,DE,0,0
TX_001432,CUST_0030,1014.91,wire,PL,21,0
TX_001433,CUST_0059,644.3,wire,GB,9,0
TX_001434,CUST_0087,684.73,card,PL,1,0
TX_001435,CUST_0096,408.14,wire,US,20,0
TX_001436,CUST_0081,439.34,wire,DE,23,0
TX_001437,CUST_0081,71.73,cash,DE,14,0
TX_001438,CUST_0014,293.37,cash,PL,2,0
TX_001439,CUST_0009,299.62,wire,US,22,0
TX_001440,CUST_0040,1591.0,wire,PL,8,0
TX_001441,CUST_0066,282.01,crypto,PL,16,0
TX_001442,CUST_0025,398.52,cash,DE,20,0
TX_001443,CUST_0073,380.98,card,US,12,0
TX_001444,CUST_0022,506.35,card,PL,2,0
TX_001445,CUST_0004,689.63,wire,PL,3,0
TX_001446,CUST_0026,127.47,crypto,GB,3,0
TX_001447,CUST_0058,376.16,card,GB,10,0
TX_001448,CUST_0029,874.11,card,PL,6,0
TX_001449,CUST_0098,310.99,wire,RU,10,0
TX_001450,CUST_0087,163.18,cash,DE,23,0
TX_001451,CUST_0037,531.68,card,RU,10,0
TX_001452,CUST_0075,867.98,wire,GB,9,0
TX_001453,CUST_0070,32.61,card,PL,4,0
TX_001454,CUST_0018,749.82,card,US,12,0
TX_001455,CUST_0085,862.0,card,DE,11,0
TX_001456,CUST_0042,309.51,card,DE,9,0
TX_001457,CUST_0100,2046.34,card,UA,6,0
TX_001458,CUST_0041,772.55,cash,GB,18,0
TX_001459,CUST_0038,742.86,wire,PL,18,0
TX_001460,CUST_0034,688.84,wire,PL,18,0
TX_001461,CUST_0017,81.62,wire,PL,11,0
TX_001462,CUST_0037,122.46,card,NG,19,0
TX_001463,CUST_0025,311.8,card,US,21,0
TX_001464,CUST_0076,153.27,crypto,RU,14,0
TX_001465,CUST_0087,268.28,card,PL,4,0
TX_001466,CUST_0086,1096.7,card,GB,23,0
TX_001467,CUST_0085,869.57,cash,GB,13,0
TX_001468,CUST_0027,497.18,wire,UA,11,0
TX_001469,CUST_0057,976.39,crypto,PL,20,0
TX_001470,CUST_0031,765.71,wire,PL,10,0
TX_001471,CUST_0006,5603.400000000001,card,NG,4,1
TX_001472,CUST_0091,112.24,card,US,15,0
TX_001473,CUST_0040,360.98,card,PL,17,0
TX_001474,CUST_0098,666.34,wire,RU,11,0
TX_001475,CUST_0012,286.72,wire,PL,4,0
TX_001476,CUST_0053,549.46,card,US,15,0
TX_001477,CUST_0071,49.54,crypto,DE,11,0
TX_001478,CUST_0010,689.17,wire,PL,22,0
TX_001479,CUST_0045,837.56,cash,DE,1,0
TX_001480,CUST_0017,613.51,wire,PL,5,0
TX_001481,CUST_0026,1709.63,card,PL,22,0
TX_001482,CUST_0085,876.23,card,GB,20,0
TX_001483,CUST_0092,1167.01,card,PL,3,0
TX_001484,CUST_0062,1355.81,cash,PL,12,0
TX_001485,CUST_0046,808.1,card,PL,9,0
TX_001486,CUST_0064,560.83,card,PL,16,0
TX_001487,CUST_0002,57.400000000000006,wire,RU,13,1
TX_001488,CUST_0054,313.52,wire,PL,23,0
TX_001489,CUST_0065,423.34,wire,DE,14,0
TX_001490,CUST_0051,181.22,card,PL,7,0
TX_001491,CUST_0053,191.44,wire,US,22,0
TX_001492,CUST_0036,1624.14,wire,PL,23,0
TX_001493,CUST_0026,1111.48,wire,PL,17,0
TX_001494,CUST_0029,945.83,wire,PL,2,0
TX_001495,CUST_0021,260.45,wire,GB,16,0
TX_001496,CUST_0011,6.9,crypto,RU,23,0
TX_001497,CUST_0040,41.81,card,US,23,0
TX_001498,CUST_0011,187.13,card,PL,6,0
TX_001499,CUST_0036,7.93,card,GB,12,0
TX_001500,CUST_0059,8.65,wire,PL,15,0
TX_001501,CUST_0039,1242.07,crypto,PL,4,0
TX_001502,CUST_0099,612.36,wire,RU,3,0
TX_001503,CUST_0054,3695.6,wire,RU,9,1
TX_001504,CUST_0098,71.15,card,NG,12,0
TX_001505,CUST_0055,358.35,wire,PL,9,0
TX_001506,CUST_0024,53.6,card,UA,13,1
TX_001507,CUST_0022,1393.66,wire,RU,21,0
TX_001508,CUST_0069,267.91,card,DE,11,0
TX_001509,CUST_0056,257.36,wire,PL,0,0
TX_001510,CUST_0033,247.63,wire,PL,20,0
TX_001511,CUST_0036,718.4000000000001,card,UA,19,1
TX_001512,CUST_0020,508.5,wire,PL,19,0
TX_001513,CUST_0083,660.26,wire,UA,6,0
TX_001514,CUST_0099,563.7,wire,NG,8,0
TX_001515,CUST_0081,74.5,card,PL,7,0
TX_001516,CUST_0062,432.37,card,DE,12,0
TX_001517,CUST_0098,8427.8,wire,RU,13,1
TX_001518,CUST_0073,1014.04,cash,PL,11,0
TX_001519,CUST_0026,238.31,crypto,PL,7,0
TX_001520,CUST_0066,232.2,card,DE,20,0
TX_001521,CUST_0073,481.86,card,PL,21,0
TX_001522,CUST_0073,501.3,wire,US,17,0
TX_001523,CUST_0040,316.77,card,PL,15,0
TX_001524,CUST_0017,292.65,wire,NG,10,0
TX_001525,CUST_0001,340.76,wire,PL,15,0
TX_001526,CUST_0089,986.8,cash,RU,13,0
TX_001527,CUST_0061,309.17,card,DE,2,0
TX_001528,CUST_0043,1406.14,wire,PL,20,0
TX_001529,CUST_0042,350.59,wire,PL,1,0
TX_001530,CUST_0025,1489.94,card,US,2,0
TX_001531,CUST_0039,894.38,wire,GB,3,0
TX_001532,CUST_0035,225.05,wire,PL,21,0
TX_001533,CUST_0003,996.23,wire,DE,4,0
TX_001534,CUST_0044,58.3,wire,PL,9,0
TX_001535,CUST_0051,1295.45,card,PL,19,0
TX_001536,CUST_0094,499.35,wire,UA,1,0
TX_001537,CUST_0098,27.96,card,GB,11,0
TX_001538,CUST_0012,516.77,wire,PL,4,0
TX_001539,CUST_0019,1829.61,card,NG,4,0
TX_001540,CUST_0044,36.18,cash,PL,22,0
TX_001541,CUST_0059,404.49,card,UA,0,0
TX_001542,CUST_0049,688.76,crypto,DE,3,0
TX_001543,CUST_0061,831.05,cash,DE,20,0
TX_001544,CUST_0017,267.07,wire,DE,23,0
TX_001545,CUST_0074,114.18,card,PL,11,0
TX_001546,CUST_0057,21.63,crypto,US,11,0
TX_001547,CUST_0055,433.42,wire,US,15,0
TX_001548,CUST_0047,301.57,wire,PL,23,0
TX_001549,CUST_0012,1485.47,cash,GB,16,0
TX_001550,CUST_0062,31.26,card,PL,20,0
TX_001551,CUST_0080,578.22,wire,US,9,0
TX_001552,CUST_0088,12.64,wire,PL,16,0
TX_001553,CUST_0083,94.03,card,PL,16,0
TX_001554,CUST_0008,302.18,card,PL,17,0
TX_001555,CUST_0095,303.37,card,DE,1,0
TX_001556,CUST_0021,578.7,card,RU,3,0
